text,isTelecoms
"Title: FLAMINGO - Fulfilling enhanced Location Accuracy in the Mass-market through Initial GalileO services Abstract: The success of Galileo will largely depend on its uptake in LBS and IoT markets. Leveraging on Galileo’s features that improve performance in urban environment, FLAMINGO will unleash GNSS mass-market potential.

The overarching objectives of FLAMINGO are to develop and deliver high accuracy and reliable positioning and navigation services for mass market uptake, to demonstrate the potential by developing and showcasing ready to market applications on both Smartphone and IoT devices within major European cities, and to foster a new community of E-GNSS consumers and applications. FLAMINGO shall produce a service targeting accuracies of 50cm (95%) and better, employing multi-constellation, PPP and RTK mechanisms, power consumption optimisation techniques as well as the GNSS raw measurements availability.

FLAMINGO will deliver hardware and software that utilise the service to its full potential. Technology triggers for mobile devices are provided by Google through the provision of the GNSS raw measurements API that provide access to pseudorange and carrier phase (a prerequisite for the highest order accuracy GNSS positioning) and by various commercial smartphone manufacturers who support these measurements. IoT devices currently provided by three of the consortium partners will be modified, enhanced, and made available for the validation activities. The project will develop and deliver a series of market-ready Galileo enabled IoT and commercial LBS applications in three urban areas that support European ambitions on Smart Cities namely Barcelona (ES), Toulouse (F) and the Gdansk/ Gdynia/Sopot Tricity (PL). In addition the E-GNSS user base and markets will be stimulated through a tiered FLAMINGO Hackathon process which will bring together a mixed community of E-GNSS users, consumers, application developers, GIS and data scientists.

FLAMINGO involves nine leading organisations who specialise in location technology, including five SMEs.",True
"Title: NeMESIS - Neuron-based Monitoring Electrochemical Bio-Sensor Interface System Abstract: Reliable, real-time detection systems for in-vivo, continuous monitoring of biological and chemical processes consist a crucial aspect in personalised healthcare. Nevertheless, even nowadays, the medical practice still lacks of systems providing a rapid, reliable and ultra-sensitive sensing in a continuous way. Meanwhile, inflammatory markers consist a pivotal tool in clinical practice since they may be indicators of specific diseases, along with signalising the response of a patient to a specific medical treatment. Nanotechnology-based devices exhibiting memristive electrical properties show great potential for delivering highly scalable, resilient, power efficient and reconfigurable electronic systems. In addition, when those particular nanodevices are subjected to appropriate surface treatments and implemented in the role of bio-inspired sensors, they can bring solutions and introduce novelty to the bio-sensing field regarding highly sensitive and robust detection of biomarkers, while expanding and broadening the research field and applications involving memristive phenomena. In the framework of this fellowship, a flexible, low-cost miniaturised minimally invasive sensing platform will be developed, implementing memristive nanoscale devices as intelligent bio-interfaces, allowing reliable, continuous and real-time monitoring of inflammatory markers. This scheme will be accomplished by the fabrication of a memristor-based sensing platform conjugated with a sensing membrane and an accordingly designed binding assay. Validation of the sensing platform for continuous monitoring will be followed by the integration on flexible substrates for in vivo measurements and integration with readout circuitry enabling the sensing data readout and the wireless transmission to a tablet or smartphone. Finally, the sensing platform will be applied for in-vivo, real-time monitoring, for the detection of inflammatory markers and for indicating the response to an applied treatment.",True
"Title: VisiOn - Visual Privacy Management in User Centric Open Environments Abstract: Public Administration (PA) authorities are working towards upgrading the level of their
online services through new governance models such as the Open Government. This pushes
for greater transparency, accountability and innovation aiming at increasing citizen levels of
confidence and trust in PA online services. In this context, user data privacy is an important
issue. VisiOn will deliver a high Technology Readiness Level (TRL) Visual Privacy
Management Platform, which empowers any citizen to achieve desired levels of privacy by
creating and monitoring a personal Privacy Level Agreement. The platform will provide clear
visualisation of privacy preferences, relevant threats and trust issues along with an insight into
the economic value of user data. The platform will equip PAs with the right tools to improve
the transparency and accountability of their operations, by supporting visual analysis of (i)
privacy issues at different levels (e.g. design, run-time) and perspectives (i.e. citizen, PA); (ii)
regulation compliance; and (iii) business/operational processes. The VisiOn consortium will
leverage existing software, tools and methodologies, which partners have developed in
previous projects, towards the implementation of the privacy platform software components.
The latter will be tested in an operational environment (i.e. TRL 7), in three different pilot
scenarios across two different scenario types (i.e. citizen/PA & PA/cross-border PA). Pilots
will involve users from three European countries. Driven by the lack of appropriate products
in the market, as identified by the relevant market analysis, the VisiOn exploitation strategy is
based on commercialisation of the project results at three levels: platform-as-a-whole,
fragments of the platform, and partner individual exploitation. This strategy will enable
partners to integrate the project results into their existing commercial offerings, thus
exploring and establishing new business opportunities and ventures.",False
"Title: CompInnova - An Advanced Methodology for the Inspection and Quantification of Damage on Aerospace Composites and Metals using an Innovative Approach Abstract: There is an innovative need for more efficient and reliable damage inspection, reducing time and cost of aircraft infrastructures, as well as maintenance-especially C and D Checks- without compromising the safety of passengers and goods transported. The CompInnova project is focused upon the development of an innovative inspection methodology, with automated and manual capabilities, for any type of composite and metallic aircraft structures. The novel structural integrity approach is comprised by three parts: a qualified Phased Array (PA) and Infrared Thermography (IRT) method attached to a mobile Vortex robot, a Damage Tolerance (DT) structural integrity assessment technique processed on a computer and an innovative repair system.",False
"Title: ELLIS-SDI - Elliptic Integrable Systems: solutions, deformations and integrability Abstract: The proposal studies relativistic generalizations of quantum integrable models of Calogero-Moser-Sutherland (CMS) type and their deformations, and the correspondence between the CMS models and the Painlevé hierarchies. It is divided into several parts.  The first part investigates the van Diejen model (which is the most complicated model in the CMS family) and its sophisticated limiting case proposed by Takemura. The aim is to construct exact eigenfunctions of these two models using the kernel function methods. These eigenfunctions belong to an emerging new class in the theory of special functions.  The second part is devoted to the study of integrable deformations of the relativistic CMS model (Ruijsenaars model), going back to the works of Chalykh, Feigin, Veselov and Sergeev. In the trigonometric case, the deformed models are known to be integrable and the eigenfunctions of the principal Hamiltonian are given in terms of super-Macdonald polynomials. Using the kernel function identities, I will prove that all higher Hamiltonians of this model are diagonalized by the super-Macdonald polynomials. This will be used to establish orthogonality of the super-Macdonald polynomials. Extending this, I plan to establish integrability of the elliptic case. Furthermore, by using algebraic tools such as Cherednik operators and double affine Hecke algebras, and building upon a recent work of Chalykh, I will construct quantum Lax matrices for the deformed models in all cases.  Lastly, we aim to find a conceptual link between elliptic Cherednik algebras and higher Painlevé systems. Namely, first we will obtain the classical Inozemtsev system from Cherednik algebra by a Hamiltonian reduction. By relating this to the recent results of Bertolo, Cafasso, and Rubtsov, we will then find an alternative and more natural interpretation of the higher Painlevé equations as isomonodromic deformations.",False
"Title: GOLIATH - Beating Goliath: Generation Of NoveL, Integrated and Internationally Harmonised Approaches for Testing Metabolism Disrupting Compounds Abstract: GOLIATH addresses the work programme topic ‘SC1-BHC-27-2018: New testing and screening methods to identify endocrine disrupting chemicals (EDCs)’ by focussing on one of the most urgent regulatory needs, namely the lack of methods for testing EDCs that disrupt metabolism – chemicals collectively referred to as ‘metabolism disrupting chemicals’ (MDCs). MDCs are natural and anthropogenic chemicals that have the ability to promote metabolic changes that can ultimately result in obesity, diabetes and/or fatty liver in humans.  GOLIATH will generate the world’s first integrated approach to testing and assessment (IATA) specifically tailored to MDCs. With a focus on the main cellular targets of metabolic disruption – hepatocytes, pancreatic endocrine cells, myocytes and adipocytes - GOLIATH will develop new methods and optimise existing methods that span the entire adverse outcome pathway (AOP) spectrum, using in silico predictive modelling and high throughput screening, (pre-)validated ready-to-use in vitro assays and optimised in vivo toxicity testing guidelines. GOLIATH will provide key information on the endocrine mode of action by which MDCs disrupt metabolic pathways and induce adverse effects on human health by incorporating multi-omics technologies, and translating results from in vitro and in vivo assays to adverse metabolic health outcomes in humans at real life exposures. Given the importance of international acceptance of the developed test methods for regulatory use, GOLIATH will link with ongoing initiatives of the OECD for test method (pre-)validation, IATA and AOP development.  With a consortium comprised of world-leading experts in endocrinology, molecular biology, toxicology, epidemiology, test method development, validation and chemical regulation, GOLIATH will be pivotal in the development of an internationally harmonised strategy for testing MDCs, and help to reduce the worldwide rise in metabolic disorders that have reached ‘Goliathan’ proportions.",False
"Title: WFNQMC - Development of a Novel Computational Toolbox for Stochastic Electronic Structure in Chemistry and Condensed Matter Abstract: Atomistic computational modelling is increasingly an integral component of almost all areas of chemistry, physics and materials science, especially as its predictive ability improves. However, not all systems are equal when it comes to the predictive capabilities of current methods, and many systems are too large or many-body effects too complex to be routinely tractable. The result is that the promise of ‘materials by design’, deduction of reaction pathways or routine simulation on a par with experimental accuracy has not in general come to fruition. This ambitious proposal aims to address this, with development of a suite of novel approaches to stochastically sample the wavefunction. Recent work by the PI has already made huge strides in this direction, with an emerging approach in quantum chemical space having remarkable success for accurate solutions of small problems. Here, we first propose a number of novel developments to order to extend this approach from a tool for small systems to a widespread disruptive technology, with application to a variety of challenging problems. This involves development of the scope, scaling, accuracy and capabilities of this sampling, including admitting time-dependent, spectral and relativistic extensions. Next, we aim to take the successful philosophy of this sampling and exploit its powerful approach in order to reformulate a number of well-established electronic structure tools. Allowing stochasticity has the potential to yield low-scaling formulations of these methods, able to naturally exploit inherent sparsity, and have a revolutionary impact on their use and success. This proposal is highly interdisciplinary, spanning a range of applications and techniques in quantum chemistry, condensed matter and materials science, brought together under the banner of exploiting inherent sparsity by establishing a new paradigm of stochastic tools for correlated electrons, with the opportunity for tremendous impact in a number of fields.",False
"Title: TADFORCE - Strengthening and survey beyond the knowledge of the TADF emitters as materials  for superefficient OLED devices Abstract: The OLED worldwide market is growing rapidly and Europe needs experts possessing a comprehensive knowledge and practical experience in this technology. OLED technology is used in small devices such as smart phones and tablets but also in high-end TVs and lighting, as OLEDs are still relatively expensive compared to LCD. But with research progressing towards lower cost and longer lifetime, together with a growing trend to use flexible displays in smartphones etc., the OLED market is growing fast. Europe is a huge supplier of the materials for OLED displays, taking in to account that electronic market is changing very fast and companies are search for new cheaper materials the input of research in this area is needed. The flexible OLED display market is predicted to quadruple next year, with predicted global market revenue for flexible OLEDs to increase from $21.9 million in 2013 to $12 billion by 2020 and this project will help to maintain Europe place as a major supplier of OLED materials.
The high demand for flexible OLEDs will increase the need for very expensive and rare iridium. The TADFORCE project aims to explore exciplex emitters and thermally activated delayed fluorescence (TADF) in OLEDs i) to replace currently used Ir complexes, and ii) to show how to easily tune emitter, resulting in reduced production cost, especially blue, where Ir based emitters fails.
The main research goal of the multi-disciplinary TADFORCE project is to explore CT and exciplex emitters and their application in OLED devices by training Experienced Researcher through joint research in chemical, physical and material science in both academia and industry.
The ER will gain experience in conducting research in a multidisciplinary environment to produce important data in this new OLED field to enable the development, modeling and tailoring of TADF OLED devices, which are at the forefront of new OLED research and development.",True
"Title: LSFM4LIFE - Production and characterization of endocrine cells derived from human pancreas organoids for the cell-based therapy of type 1 diabetes Abstract: Self-renew and multilineage potential characterize stem cells.  We have recently described that pancreas progenitor cells extracted from adult donors can be expanded long-term in vitro into 3D structures, which we have termed organoids.  Pancreas organoids reproduce in vitro all the features of pancreas ductal epithelia, and have a limitless expansion potential.  Thus, pancreas organoids promise to boost cell therapy of type 1 diabetes.  We have recently observed that progenitor cells organoids preserve their genetic stability over a long time in culture. That represents an advantage, when compared to iPS or hES derived approaches, where genetic instability raises concerns for their future therapeutic applications.  While progenitor organoids are promising for the future of cell therapy, bringing stem cell-based therapies to patients requires a reliable characterization (“knowing what the cells do and how they do it”, i.e. a phenotypic and molecular biology characterization), chemically well-defined culture media, and the capacity of mass-production under GLP/GMP conditions.
The LSFM4LIFE consortium aims to the mass production of pancreas organoids for the cellular therapy of type 1 diabetes.  The goals of the project are: (1) optimize growth and differentiation of human pancreas stem-cell organoids by employing phenotypic and molecular high-throughput screening (2) standardize the growth and differentiation of the organoids under well-defined biochemical conditions, and (3) achieve GLP/GMP-production of the human organoids for preclinical studies and phase I clinical studies.  The close collaboration in the consortium between academic researchers and industry, as well as its cross-disciplinary composition, are essential to realize the goals of the project.  The work packages of the project will have a technological impact in the form of patents and first market replication.",False
"Title: EHDEN - European Health Data and Evidence Network Abstract: Europe is generating huge amounts of patient-level information contained in Electronic Health Record (EHR) systems and other types of health databases. These include structured data in the form of diagnoses, medications, laboratory test results, etc., and unstructured data in clinical narratives.  The Electronic Health Data in a European Network (EHDEN) Consortium leverages these vast volumes of data to improve future clinical practice and individual patient outcomes by increasing our understanding of disease and treatment pathways. EHDEN will galvanize transparent and reproducible analytics that will generate valid real-world evidence to improve patient care, and enable medical outcomes-based research at an unprecedented scale. The EHDEN Consortium provides the infrastructure and eco-system supporting disease-specific projects in the IMI Big Data for Better Outcomes (BD4BO) programme. The core of EHDEN is the use of a common data model (OMOP-CDM), standardised outcome assessment (ICHOM), and transparent open-source analytics (OHDSI). The objective of the EHDEN consortium is to provide all the necessary services that enable a distributed European data network to perform fast, scalable and highly reproducible research, while respecting privacy regulations, local data provenance and governance. This will include services and tools to perform data standardization, analytical pipelines, tools to share study results, and tools for stakeholder engagement and training.  The EHDEN Consortium combines active participation of stakeholder representatives with proven experience in: a) integrating different data types, methods and technologies to utilize diverse clinical datasets; b) platform development to make methods and datasets Findable, Accessible, Interoperable and Reusable (FAIR); and c) engaging a wide variety of stakeholders, including health technology assessment agencies, regulators and patients.",True
"Title: CLINT - CLImate INTelligence: Extreme events detection, attribution and adaptation design using machine learning Abstract: Weather and climate extremes pose challenges for adaptation and mitigation policies as well as disaster risk management, emphasizing the value of Climate Services in supporting strategic decision-making. Today Climate Services can benefit from an unprecedented availability of data, in particular from the Copernicus Climate Change Service, and from recent advances in Artificial Intelligence (AI) to exploit the full potential of these data. The main objective of CLINT is the development of an AI framework composed of Machine Learning (ML) techniques and algorithms to process big climate datasets for improving Climate Science in the detection, causation and attribution of Extreme Events, including tropical cyclones, heatwaves and warm nights, and extreme droughts, along with compound events and concurrent extremes. Specifically, the framework will support (1) the detection of spatial and temporal patterns, and evolutions of climatological fields associated with Extreme Events, (2) the validation of the physically based nature of causality discovered by ML algorithms, and (3) the attribution of past and future Extreme Events to emissions of greenhouse gases and other anthropogenic forcing. The framework will also cover the quantification of the Extreme Events impacts on a variety of socio-economic sectors under historical, forecasted and projected climate conditions by developing innovative and sectorial AI-enhanced Climate Services. These will be demonstrated across different spatial scales, from the pan European scale to support EU policies addressing the Water-Energy-Food Nexus to the local scale in three types of Climate Change Hotspots. Finally, these services will be operationalized into Web Processing Services, according to most advanced open data and software standards by Climate Services Information Systems, and into a Demonstrator to facilitate the uptake of project results by public and private entities for research and Climate Services development.",False
"Title: GREENEDGE - Taming the environmental impact of mobile networks through GREEN EDGE computing platforms Abstract: Modern communication networks are rapidly evolving into sophisticated systems combining communication and computing capabilities. Computation at the network edge is key to supporting many emerging applications, from extended reality to smart health, smart cities, smart factories and autonomous driving. Multi-access edge computing (MEC) technology is being developed to deliver the required computation functionalities closer to user devices, directly at mobile access points. GREENEDGE is motivated by the fact that the large scale adoption of MEC technology, while benefiting human productivity and efficiency, will result in a surge of data and computation in mobile networks, which, in turn, will exacerbate their energy consumption. GREENEDGE is set out to tame the growing carbon footprint of MEC technology, devising highly energy efficient communication and computing functionalities for the network edge, combining them with ambient energy sources and with new energy storage and supply paradigms. As a result, GREENEDGE technology will allow mobile systems to offer the much anticipated communication and computing services in a sustainable manner. Fifteen early stage researchers (ESRs) will be trained by a consortium of world-class leaders across the fields of energy harvesting, storage, edge computing, optimization, machine learning and wireless communications. Ample inter-sectoral opportunities will be offered thanks to secondments among academy/research centers, two network operators, and other prominent industrial partners operating in the domains of Internet of Things, smart cities, critical infrastructure management and data analytics. A carefully planned and coordinated training and research program will ensure excellent employability prospects for the ESRs after the project completion.",True
"Title: TalkingHeads - TalkingHeads: Audiovisual Speech Recognition in-the-wild Abstract: Audio-visual speech recognition refers to the problem of recognizing speech using both audio and video information. Speech is not a purely auditory process but the way that the listener perceives it is also through the recognition of the visual patterns associated with the mouth movement. This correlation of the audio-visual information has been occasionally explored in literature in order to develop more robust automatic speech recognition systems for cases in which the auditory environment is noisy (e.g. background noise, multiple speakers). However, the problem of audio-visual speech recognition has been mainly studied in controlled, laboratory conditions. TalkingHeads proposes, for the first time, the problem of audio-visual speech recognition in unconstrained (in-the-wild) videos collected from real-world multimedia databases and a set of methodologies that will work well under the assumed in-the-wild setting. 

TalkingHeads brings together a talented but experienced researcher (ER) with expertise in speech analysis (diarization and recognition) and the Supervisor with large research experience in Computer Vision for face analysis in-the-wild (recognition, detection, alignment and tracking, and facial expression analysis). TalkingHeads will establish the ER as an independent and internationally recognized researcher in the area of audio-visual fusion and speech recognition. Through TalkingHeads’ achievable work plan, the ER will attain a high level of research maturity by (a) complementing his expertise on speech analysis through extensive training in Computer Vision, (b) conducting research on a challenging research problem (audio-visual speech recognition in-the-wild) with significant career opportunities in both the academia and the industry, (c) publishing at high impact factor  conferences and journals, (d) establishing a network of research collaborators, and (e) enhancing personal skills (e.g. supervisory experience, leadership and management skills).",True
"Title: MaX - MAterials design at the eXascale. European Centre of Excellence in materials modelling, simulations, and design Abstract: The main goal of MaX is to allow the pre-exascale and exascale computers expected in Europe in the 2020’s to meet the demands from a large and growing base of researchers committed to materials discovery and design. This goal will be achieved by:

i) an innovative software development model, based on the concept of separation of concerns, that will enable performance of the community codes on heterogeneous hardware architectures, without disrupting their internal structure, the richness of their simulation capabilities, and their distributed and open development model. In this way, the most important community codes for quantum mechanical materials modelling will be ready for pre-exascale machines by the completion of MaX programme, and prepared to be ported to new architectures as they will become available;

ii) an integrated ecosystem enabling the convergence of high performance and high throughput computing, that will allow steering the millions to hundreds of millions of simulations that are needed to optimise the properties and performances of a material or a device, with robust and reproducible workflows, all contributing to an ever growing repository of curated data; 

iii)  a new approach to scientific computing in which hardware and software are co-designed and co-developed taking into mutual account the constraints and goals; 

iv) innovative measures for easy access to materials science applications, for engaging academic and industrial communities and fostering a broader and diverse pool of well trained users and developers. 

All this is made possible by the coordinated effort of a team involving developers of the leading EU open source community codes in the materials domain, five leading European HPC centres, two technology partners, and training and communication experts.

MaX is fully aligned with the long term European HPC strategy and community, and to the work program call INFRAEDI-02-2018 – Subtopic (a), area 5 (Materials …).",False
"Title: EXPOWER - EXPOnential analysis emPOWERing innovation Abstract: The EXPOWER project combines a broad spectrum of key research and training activities on Multi-Exponential Analysis with applications in industry, that are currently being undertaken in some premier research institutes. The network is interdisciplinary, intersectoral, unconventional and ambitious. It is unconventional in the sense that it connects stakeholders from seemingly separately developed fields: computational harmonic analysis, numerical linear algebra, computer algebra, nonlinear approximation theory, digital signal processing and their applications, in one and more variables. It is ambitious because the consortium stretches from mathematics to computational science and engineering and industry.  Multi-exponential analysis might sound remote, but it touches our daily lives in many surprising ways, even if most people are unaware of how important it is. For example, a substantial amount of effort in signal processing and time series analysis is essentially dedicated to the analysis of multi-exponential functions. Multi-exponential analysis is also fundamental to several research fields and application domains that are the subject of the EXPOWER proposal: remote sensing, antenna design, digital imaging, testing and metrology, all impacting some major societal or industrial challenges such as energy, transportation, space research, health and telecommunications.  The EXPOWER Beneficiaries and Third Country Partners, each bringing in their own complementary expertise, aim at solving some core challenges where the different domains involved with multi-exponential analysis meet. We target game-changing breakthroughs that will deliver a competitive advantage to industry. The EXPOWER project connects 9 countries, 8 universities, 3 international research institutes and 7 companies to explore this highly relevant thematic.",True
"Title: MACROPRU - Investigating new policies for financial stability that do not create inequality Abstract: ""The primary aim of the action is to investigate how new macroprudential policies can influence financial stability without contributing to inequality in society. In this project we aim to apply cutting-edge, agent-based simulation techniques to uncover the redistributive effects of macroprudential policies and to examine the combination optimality of the macroprudential tools from the social welfare perspective. The results of this project will complement the conclusions extracted from the ECB system-wide stress-testing exercises by providing data on the rise of inequality in EU countries due to the adoption of new financial regulations. It will also supplement the macroeconomic impact assessment for the Basel III reforms (cost-benefit """"Growth-at-Risk"""" approach). 

This project expands our knowledge about a new, innovative tool, namely agent-based modeling, that can be used in financial oversight. It provides us with the practical knowledge of how to take into account the heterogeneity of the agents in the models and how to apply new Bayesian estimation techniques. The results of the project may guide policymakers and central bankers on how to reshape financial regulations and to calibrate macroprudential policies in order to minimize adverse social effects and to reduce inequality (by supporting a social policy). The project is consistent with the European Commission’s support on research programmes on the public sector and social innovation that is described in the Europe 2020 Flagship Initiative Innovation Union. 

The researcher will be fully integrated into Prof. J. Doyne Farmer’s team at the INET Oxford and at the Mathematical Institute of the University of Oxford. The Curie IF will give the applicant the opportunity to perform relevant and state-of-the-art research in the best institute of complexity economics in the world, to re-enforce her position as an independent research group leader and to initiate new long-term collaborations.""",False
"Title: SCAN-Deep - Systematic Characterisation and Archiving of megafauNa on a regional scale in a Deep-sea area threatened by mining Abstract: The worldwide demand for metals and rare-earth elements is increasing, fuelled by developing economies and the growth of high-technology green industries. The Clarion-Clipperton Zone (CCZ) in the tropical eastern Pacific Ocean contains vast reserves of polymetallic nodules on the abyssal seafloor, a future source of deep-sea minerals already targeted for exploitation. There is an almost complete absence of open biodiversity data on the large animals (megafauna) of this 6 million km2 area, and it is a pressing conservation priority to establish baseline data to enable future sustainable management of the region. In particular, a regional-level assessment that cuts across contracted areas is urgently needed to [1] establish the baseline quantitative ecology of the region, [2] assess species richness and ranges and thus, [3] enable the successful management of this globally important marine area in the context of a global ‘blue growth’ agenda. The objective of this fellowship is to develop the first regional-level approach to megafauna classification and identification in the CCZ. This will be done using a three-fold approach: (1) The development of a new open-access data-archiving bioinformatic pipeline for imagery and samples of megafauna from the entire CCZ,  (2) the identification and characterization of megafaunal morphotypes observed across the CCZ regardless of exploration contract area and (3), development of biodiversity survey methods based on organismal DNA found in the environment (metabarcoding). This project will include knowledge transfers between the host and experienced researcher in the following areas: bioinformatics, digitisation, image analysis, megafauna taxonomy, DNA barcoding, metagenomics and transferable skills such as project management, scientific communication including science-policy interface work, laboratory health and safety, and career planning.",False
"Title: NEURO_NMD - Functional impact of alternative splicing coupled to nonsense-mediated decay in developing neurons Abstract: Differentiation of precursor cells into mature neurons relies on transcriptome-wide changes in gene expression that have to be coordinated in a precise spatiotemporal fashion. Alternative pre-mRNA splicing coupled to nonsense-mediated decay (AS-NMD) is a widespread post-transcriptional mechanism known to orchestrate gene expression dynamics in developmental contexts. Earlier studies identified several neural targets of this pathway; however, in most cases, the extent to which AS-NMD contributes to the overall gene expression dynamics and biological significance of this regulation is poorly understood. Moreover, whether AS-NMD target repertoire undergoes considerable changes in developing brain and how this might fit to the global regulation network underlying neuronal differentiation remains unclear. I will address these questions using two separate approaches. First, I will investigate novel AS-NMD targets encoding actin cytoskeleton factors and controlled by an important regulator of neuronal alternative splicing, Ptbp1. I will elucidate the extent of AS-NMD regulation in these genes by modulating the inclusion of the NMD-promoting exons with corresponding antisense oligonucleotides. in mouse embryonic stem cells undergoing neuronal differentiation, neural stem cells and primary neurons. Second, I will systematically analyse how NMD contributes to different stages of neuronal development by acutely inhibiting this pathway in a time-resolved manner using genetic means. I will then identify gene expression effects and functional consequences of NMD inactivation using transcriptome sequencing (RNA-Seq) and appropriate cell biological methods. All in all, this work will provide critical quantitative insights into AS-NMD functions and uncover novel mechanisms allowing neurons to attain their unique morphological and functional properties.",False
"Title: AquaSpace - Ecosystem Approach to making Space for Aquaculture Abstract: The AquaSpace project has the goal of providing increased space for aquaculture to allow increased production. Following the call, we will achieve this by identifying the key constraints experienced by aquaculture development in a wide range of contexts and aquaculture types, taking into account all relevant factors and advised by a Reference User Group. We will then map these constraints against a wide variety of tools/methods that have already been developed in national and EU projects for spatial planning purposes, including some that have been designed specifically for aquaculture. In the freshwater sector only, we will also consider ecosystem services provided by aquaculture that are relevant to integrated catchment planning and management. At 16 case study sites having a variety of scales, aquaculture at different trophic levels with different environmental interactions and most importantly with a range of key space-related development constraints as defined by local stakeholders, we will assess appropriate tools using a common process so as to facilitate synthesis and comparison. This case study approach will generate a large amount of information and is allocated about a third of the project’s resources. The project will develop the outcomes leading to a set of evaluated tools for facilitating the aquaculture planning process by overcoming present constraints. This information will be presented on an interactive web-based platform with tailored entry points for specific user types (e.g. planners, farmers, public) to enable them to navigate to the tools most appropriate to their application. The knowledge and information gained during this process will be developed into an on-line module at Masters Level which will also be developed into a short CPD course aimed at aquaculture planning professionals. The public will be engaged by an innovative school video competition and a vehicle to ensure project legacy will be established.",True
"Title: ER_disease - Defining hormonal cross-talk and the role of mutations in estrogen receptor positive breast cancer Abstract: Estrogen Receptor (ER) is the driving transcription factor in ~75% of all breast cancers. ER antagonists are routinely used for treatment, but significant variability exists in clinical response. We are interested in explaining this heterogeneity and exploiting the mechanistic insight. We have recently identified important, but previously uncharacterised cross-talk between ER and the progesterone receptor (PR) and androgen receptor (AR) pathways, both of which are commonly expressed in ER+ tumours. Recently, ER has been shown to be mutated in ~18-55% of metastatic breast cancers. In addition, two key ER-chromatin regulatory proteins, FoxA1 and GATA3, are mutated in primary ER+ disease. Finally we have discovered three previously unknown phosphorylation events on FoxA1. 

Aim 1: We will comprehensively explore the cross-talk that exists between ER and PR and AR pathways to determine the physiological effects on ER function. Aim 2: We will recapitulate the key mutations observed in ER, FoxA1 and GATA3, to assess the impact on ER-DNA interactions, ER transcriptional activity and cell growth and drug response. This will be explored under different hormonal contexts to identify how the mutational spectrum influences the cross-talk between ER and the parallel PR and AR pathways. Aim 3: We will identify upstream kinase pathways that influence FoxA1 and GATA3 function. Aim 4: We will establish a novel single locus chromatin purification method for isolation of specific chromatin loci, followed by Mass Spectrometry to characterise the potential role of PR and AR variants and to identify unknown regulatory factors. 

Given recent biological discoveries and technological advances, we are perfectly positioned to apply cutting-edge tools to glean mechanistic insight into the factors that determine variability within ER+ disease. This proposal aims to advance our understanding of ER+ tumour heterogeneity, revealing ways of exploiting this in a clinically meaningful manner.",False
"Title: GEO-SAFE - Geospatial based Environment for  Optimisation Systems Addressing Fire Emergencies Abstract: In EU and Australia, every year thousands of square miles of forests and other lands burn due to wildfires. These fires cause important economic and ecological losses, and often, human casualties. Both EU and Australian governments are aware of how crucial it is to improve wildfires’ management and containment . Scientists from different specialties, both in EU and Australia, have already developed methods and models in order to  improve the management and decision process  pertaining to preparedness and response phases in case of bushfire. The present project, named Geospatial based Environment for Optimisation Systems Addressing Fire Emergencies (GEO SAFE), aims at  creating a  network enabling the two regions to exchange  knowledge, ideas and experience , thus  boosting the progress of wildfires knowledge  and the related development of innovative methods for dealing efficiently with such fires. 
More precisely, the GEO SAFE project will focus on developing the tools enabling to set up an integrated decision  support system optimizing the resources  during the response phase, through:
• Developing a dynamic risk cartography of a region with regard to the possibility of a wildfire. The task will involve data collection (satellite and remote sensors),  risk analysis and  development  of a tool   enabling to forecast fire extension i, and in particular to predict  fire and risk evolution during the response phase
• Designing and testing a resource allocation tool for the response phase using the dynamic risk cartography. One of the problems to consider will be the resource allocation for securing key places (schools, hospitals, ….) given time dependent constraints. Problems will be identified through connections with final users, and the proposed solutions will be tested on simulated data.
• Developing analyses of relevant management processes as well as training tools in order to facilitate the implementation of such solutionto be completed",True
"Title: NoHoW - Evidence-based ICT tools for weight loss maintenance Abstract: Most adults who try to lose weight fail to maintain it. Obesity is a key economic and healthcare challenge for Europe. Effective interventions and commercial programmes for weight loss are widely available, but most people re-gain their lost weight. Currently few comprehensive solutions exist to help Europeans manage weight loss maintenance (WLM).
Current research suggests the most promising evidence-based behaviour change techniques for WLM are self-monitoring, goal setting, action control, building self-efficacy and intrinsic motivation. Recent research also suggests that stress management and emotion regulation skills are key enablers of relapse prevention and weight-regain.

Information technology offers attractive tools for teaching and supporting these techniques, some of which are currently delivered through resource-intensive face-to-face therapies. ICT-delivery includes networked-wireless tracking technologies, weighing-scales and activity sensors, online tools and smart-phone apps, multi-media resources and internet-based support. A broad choice of tools is most likely to be acceptable to users, who can pick and choose their own preferred technologies. 
The NoHoW project tests whether ICT-based delivery of the most promising evidence-based behavior change techniques is effective for WLM. We will carry out a large-scale international 3-centre trial of information technology tools that implement the most up-to-date behavioural science research. This trial will establish the effectiveness of these ICT tools in supporting WLM, linked to studies of European consumer needs and behaviour.

Impact: The project will directly feed results into development of new products and services from the UK’s largest commercial weight-loss provider, Slimming World providing immediate benefit to 500,000+ consumers. Commercialisation of project results will provide much needed WLM services that promote health education and long-term weight management programmes.",True
